"id","license_date","name","phone","city","district","road_address","loc_address","zipcode","lat","lng","status","created_at","updated_at"
2388,20150708,새봄동물병원,"031-205-9975",경기도,수원시,"경기도 수원시 영통구 봉영로 1569 (영통동, 뉴월드프라자 117호)",경기도 수원시 영통구 영통동 960-3 뉴월드프라자 117호,16703,"416684.3892","206229.4462",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2389,20030311,한빛 동물병원,"031-252-2119",경기도,수원시,경기도 수원시 장안구 만석로19번길 29 (천천동),경기도 수원시 장안구 천천동 527-3 105호,16329,"421626.5015","198430.307",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2390,20030122,고병기동물병원,"031-236-7582",경기도,수원시,"경기도 수원시 권선구 덕영대로1201번길 16, 세일프라자 101호 (권선동)",경기도 수원시 권선구 권선동 1192-2 세일프라자 101호,16584,"416431.2252","201946.761",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2391,20021212,연두 동물병원,"031-294-8277",경기도,수원시,"경기도 수원시 권선구 서수원로577번길 341, 상가동 1층 B127호 (금곡동, 수원모아미래도센트럴타운1단지)",경기도 수원시 권선구 금곡동 1078 수원모아미래도센트럴타운1단지 상가동 B127호,16380,"419297.1915","194444.6102",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2392,20020911,에덴동물병원,"031-224-2470",경기도,수원시,경기도 수원시 팔달구 정조로 685 (매교동),경기도 수원시 팔달구 매교동 141-5,16467,"418629.558","201461.8838",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2393,20020731,펫콤동물병원,"031-252-2501",경기도,수원시,경기도 수원시 장안구 창룡대로 173 (연무동),경기도 수원시 장안구 연무동 247-38,16220,"421133.7462","202499.6473",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2394,20020516,두리동물병원,"031-225-7533",경기도,수원시,경기도 수원시 권선구 정조로 596 (세류동),경기도 수원시 권선구 세류동 150-8,,"417777.449","201187.019",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2395,20020422,남문동물병원,"031-248-0075",경기도,수원시,"경기도 수원시 팔달구 정조로 727, 1층 (중동)",경기도 수원시 팔달구 중동 111-1,16263,"419011.1796","201369.8771",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2396,20161124,온유동물병원,"031-211-1313",경기도,수원시,"경기도 수원시 영통구 센트럴타운로 15, 142호 (이의동, 아이플렉스)",경기도 수원시 영통구 이의동 1335,16508,"420685.357","205021.862",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2397,20160503,돌봄동물병원,"031-217-7570",경기도,수원시,"경기도 수원시 영통구 중부대로 250-1, 1층 (매탄동)",경기도 수원시 영통구 매탄동 153-31,16531,"419187.8778","203753.4183",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2398,20180727,사라 양한방 동물병원,"9017582",전라북도,전주시,전라북도 전주시 덕진구 벚꽃로 21 (진북동),전라북도 전주시 덕진구 진북동 434-91번지,54938,"258753.9753","211863.9462",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2399,20140630,민락동물병원,"517578529","","",부산광역시 수영구 광남로 207 (광안동),,48303,"186475.2907","393248.5105",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2400,20120221,ABC동물병원,"051-761-2502",부산광역시,수영구,부산광역시 수영구 수영로 618-1 (광안동),부산광역시 수영구 광안동 117-10번지,48291,"186685.2639","392549.0995",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2401,20070215,삼성동물병원,"051-754-3270",부산광역시,수영구,부산광역시 수영구 연수로 235 (망미동),부산광역시 수영구 망미동 837-4번지 19통5반,48207,"188050.5082","390929.9312",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2402,20060727,연제종합동물병원,"753-8875",부산광역시,수영구,부산광역시 수영구 연수로 241 (망미동),부산광역시 수영구 망미동 963-21번지,48207,"188044.1321","390998.5338",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2403,20041125,사랑동물병원,**********,부산광역시,수영구,부산광역시 수영구 수영로 733 (수영동),부산광역시 수영구 수영동 76-1번지 16통5반 백제삼정데파트 1401호,48223,"187552.7454","393045.4707",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2404,20040204,세진동물병원,**********,부산광역시,수영구,"부산광역시 수영구 과정로15번길 7 (망미동, 국화)",부산광역시 수영구 망미동 777번지 45통1반 삼성아파트 7동 1107호,48211,"187567.309","391420.713",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2405,19980430,소망애견종합병원,"051-628-8211",부산광역시,수영구,"부산광역시 수영구 수영로 485, 6동 2호 (남천동, 화목아파트)",부산광역시 수영구 남천동 47-1번지 화목아파트 6동 2호,48265,"185358.9658","392232.2151",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2406,19960520,이상동물병원,"051-759-0225",부산광역시,수영구,"부산광역시 수영구 수영로 757, 2층 (수영동)",부산광역시 수영구 수영동,48222,"187424.4945","393259.403",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2407,19950508,광안동물병원,**********,부산광역시,수영구,"부산광역시 수영구 수영로 567, 2층 (광안동)",부산광역시 수영구 광안동,48260,"186192.5508","392434.2976",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2408,20180412,더프라임동물의료원,"516252345",부산광역시,수영구,"부산광역시 수영구 수영로 405-1, 2-4층 (남천동)",부산광역시 수영구 남천동 69-20,48316,"184646.2066","392056.8066",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2409,20180208,이랑동물병원,"051-752-8883",부산광역시,수영구,"부산광역시 수영구 과정로 37, 1층 (망미동)",부산광역시 수영구 망미동 430-3번지 1층,48210,"188196.2854","391920.8335",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2410,20180105,박종현동물병원,"517444179",부산광역시,수영구,"부산광역시 수영구 광남로 258, 1층 (민락동)",부산광역시 수영구 민락동 28-1번지 1층,48288,"186557.2603","393723.5924",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2411,19891005,남천동물병원,**********,부산광역시,수영구,"부산광역시 수영구 황령대로 505, 1층 (남천동)",부산광역시 수영구 남천동,48313,"184089.0357","392147.4103",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2412,20170522,클릭퍼피 동물병원,**********,"","","부산광역시 수영구 수영로702번길 18, 3층 (광안동)",,48266,"187347.8314","392764.4714",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2413,20160310,알로하 동물병원,"051-757-7845","","","부산광역시 수영구 수영로 602, 1층 (광안동)",,48294,"186510.0949","392535.5612",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2414,20150604,차이 동물병원,"051-627-7542","","","부산광역시 수영구 황령산로 3, 2층 (남천동)",,48316,"185165.5845","392204.5422",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2415,20150318,나비동물병원,**********,"","",부산광역시 수영구 광남로 184 (광안동),,48303,"186269.8253","393099.6739",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2416,20141024,서울동물병원,"051-514-5404","","",부산광역시 수영구 광안로 19 (광안동),,48297,"186207.1302","392645.3072",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2417,20180712,Jpet동물병원,"051-853-7579",부산광역시,연제구,부산광역시 연제구 연수로 98 (연산동),부산광역시 연제구 연산동 844-28번지,47607,"188196.9353","389553.2447",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2418,20180420,진석범동물병원,"051-997-8275",부산광역시,연제구,부산광역시 연제구 과정로237번길 115 (연산동),부산광역시 연제구 연산동 417-20번지,47558,"189316.067","391835.1053",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2419,20170803,해비치동물병원,"051-753-9875","","","부산광역시 연제구 안연로 28, 1층 (연산동, 그린주택)",,47565,"189893.1211","391228.4176",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2420,20150831,아이디펫 동물병원,"051-863-8638",부산광역시,연제구,부산광역시 연제구 과정로344번길 1 (연산동),부산광역시 연제구 연산동 306-39,47559,"189955.214","390337.7549",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2421,20150924,이룸동물병원,"051-868-0075",부산광역시,연제구,부산광역시 연제구 연수로 140 (연산동),부산광역시 연제구 연산동 1948-7번지,47610,"188130.6562","389968.7895",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2422,20140617,MS동물병원,"868-6631",부산광역시,연제구,부산광역시 연제구 과정로 354 (연산동),부산광역시 연제구 연산동 104-82번지,47559,"190031.8533","390299.9242",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2423,20140520,토곡동물병원,"051-759-8669",부산광역시,연제구,부산광역시 연제구 과정로 234-1 (연산동),부산광역시 연제구 연산동 399-12번지,47565,"189652.149","391356.083",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2424,20180124,온천천동물병원,"051-868-7579",부산광역시,연제구,부산광역시 연제구 세병로 84 (거제동),부산광역시 연제구 거제동 1466-24번지,47516,"190495.9021","389618.6578",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2425,20130715,(주)다솜동물메디컬센터,"051-632-7580",부산광역시,남구,"부산광역시 남구 수영로13번길 3, 다솜 동물 병원 (문현동)",부산광역시 남구 문현동 403-7 다솜 동물 병원,48415,"183992.3288","388526.2039",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2426,20130611,지경희동물병원,"051)704-0220",부산광역시,남구,부산광역시 남구 용호로 199 (용호동),부산광역시 남구 용호동 532-19번지,48591,"181526.932","392400.4891",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2427,20130523,다솜고양이메디컬센터,"051)636-7582",부산광역시,남구,"부산광역시 남구 수영로13번길 3, 다솜 동물 병원 (문현동)",부산광역시 남구 문현동 403-7 다솜 동물 병원,48415,"183992.3288","388526.2039",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2428,20120807,쿨펫동물병원,"051-853-0041",부산광역시,연제구,부산광역시 연제구 연수로 89 (연산동),부산광역시 연제구 연산동 822-7번지 34통3반 주공아파트 103동 1308호,47604,"188309.4535","389532.5118",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2429,20101227,부산동물메디컬센터,"868-7591",부산광역시,연제구,부산광역시 연제구 거제대로 278 (거제동),부산광역시 연제구 거제동 2-7,47522,"189929.6","389195.6262",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2430,20090504,피정현 동물병원,"864-7582",부산광역시,연제구,"부산광역시 연제구 거제천로 258 (연산동, 월드빌스포츠센터)",부산광역시 연제구 연산동 581-4번지,47518,"190029.7107","389856.5724",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2431,19990619,양지동물병원,"051-867-5595",부산광역시,연제구,부산광역시 연제구 월드컵대로114번길 1 (연산동),부산광역시 연제구 연산동 746-12번지,,"189253.9436","389639.4196",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2432,20030328,현대동물병원,"755-4765",부산광역시,연제구,부산광역시 연제구 과정로 171-1 (연산동),부산광역시 연제구 연산동 418-10번지,,"189546.3727","391842.9893",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2433,20171012,UN동물의료센터,"051-624-2475",부산광역시,남구,부산광역시 남구 수영로 221 (대연동),부산광역시 남구 대연동 1745-9,48445,"183799.2048","390487.343",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2434,20151112,다온 동물병원,"051-622-2171",부산광역시,남구,"부산광역시 남구 수영로 345 (대연동, 대연힐스테이트푸르지오)",부산광역시 남구 대연동 1858번지 대연힐스테이트푸르지오,48432,"184553.6728","391411.4502",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2435,20130502,해온동물병원,"051)612-7552",부산광역시,남구,부산광역시 남구 용호로 233 (용호동),부산광역시 남구 용호동 554-1번지,48593,"181186.1114","392414.0191",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2436,20110705,자이안트 동물병원,"051-646-7582",부산광역시,남구,"부산광역시 남구 분포로 113, 상가동 3층 304호 (용호동, 엘지메트로시티)",부산광역시 남구 용호동 176-30번지 엘지메트로시티 상가동 304호,48516,"183052.2112","392474.5781",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2437,20081203,조양래동물병원,"621-8880",부산광역시,남구,,부산광역시 남구 대연동 1744-4   번지,,,,정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2438,20080919,우암동물병원,"636-5242",부산광역시,남구,,부산광역시 남구 감만동 46-1   번지 자유4차아파트 상가동  109호,,,,정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2439,20031013,조양래 동물의료센터,"627-2885",부산광역시,남구,"부산광역시 남구 수영로 224-1, 호수약국 (대연동)",부산광역시 남구 대연동 1746-5 호수약국,48492,"183746.2824","390524.5493",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2440,20030324,메트로동물병원,"623-7588",부산광역시,남구,"부산광역시 남구 용호로 20, 메트로동물병원 (용호동)",부산광역시 남구 용호동 176-7번지 메트로동물병원,48518,"183043.787","391986.4155",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2441,20020813,튼튼동물병원,"621-7555",부산광역시,남구,"부산광역시 남구 수영로 332, 한성빌딩 (대연동)",부산광역시 남구 대연동 54-12번지 한성빌딩,48508,"184124.232","391519.2407",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2442,20000626,"25시 동물병원","635-0402",부산광역시,남구,부산광역시 남구 수영로 34 (문현동),부산광역시 남구 문현동 359-21번지,48457,"183893.2178","388721.0053",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2443,19961202,우암동물병원,"636-5242",부산광역시,남구,"부산광역시 남구 석포로 7, 상가동 109호 (감만동, 우암 자유 4차 아파트)",부산광역시 남구 감만동 46-1번지 우암 자유 4차 아파트 상가동 109호,48489,"182339.0175","389680.6778",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2444,20110112,망미동물병원,"753-7580",부산광역시,연제구,부산광역시 연제구 과정로 84 (연산동),부산광역시 연제구 연산동 2235-8번지,47573,"188657.6668","391900.6472",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2445,20130813,헬로동물병원,"051-627-1275",부산광역시,남구,"부산광역시 남구 분포로 115, 힐탑탑플레이스 A동 403호 (용호동)",부산광역시 남구 용호동 957-1번지 힐탑탑플레이스 A동 403호,48515,"183481.9411","392515.6897",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2446,19911123,청조동물병원,"503-0688",부산광역시,연제구,부산광역시 연제구 온천천남로 4 (연산동),부산광역시 연제구 연산동 300-3번지 2통2반,47559,"190192.3725","390401.3859",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2447,19950408,용호동물병원,"628-0855",부산광역시,남구,"부산광역시 남구 용호로123번길 5 (용호동, 목련아파트)",부산광역시 남구 용호동 368-4번지 목련아파트,48578,"182296.1227","392505.2154",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2448,19921020,문현동물병원,"634-4017",부산광역시,남구,부산광역시 남구 수영로 38 (문현동),부산광역시 남구 문현동 248-21번지,48457,"183880.0007","388762.2663",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2449,19751014,거제동물병원,"862-8668",부산광역시,연제구,부산광역시 연제구 거제대로 146 (거제동),부산광역시 연제구 거제동 608-18번지,47546,"188882.0699","388481.6072",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2450,20130320,로이종합동물병원,"051-742-7975",부산광역시,해운대구,"부산광역시 해운대구 센텀중앙로 145, 202호 (재송동, 센텀파크상가2동)",부산광역시 해운대구 재송동 1200,48050,"188619.1496","393239.2379",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2451,20121112,해운대동물메디컬센터,"051-702-8275",부산광역시,해운대구,"부산광역시 해운대구 양운로 40 (좌동, 봉황빌딩 3층)",부산광역시 해운대구 좌동 1486-1,48111,"187510.7976","398342.925",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2452,20120223,스마일동물병원,"051-531-7588",부산광역시,해운대구,부산광역시 해운대구 반여로 43 (반여동),부산광역시 해운대구 반여동 1330-16번지 이데빌딩 1층,48039,"190601.0395","393127.4339",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2453,20110511,스펀지동물병원,"051-746-1075",부산광역시,해운대구,부산광역시 해운대구 해운대로 658-1 (우동),부산광역시 해운대구 우동 586-23번지,48095,"187259.8968","396927.881",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2454,20070307,장산동물병원,"529-5388",부산광역시,해운대구,"부산광역시 해운대구 반여로 96, 1층 (반여동, 영풍빌딩)",부산광역시 해운대구 반여동 1629-5번지,48036,"191056.546","393310.0757",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2455,20110217,온누리동물병원,"051-701-7555",부산광역시,해운대구,"부산광역시 해운대구 좌동순환로 309, 303호 (좌동)",부산광역시 해운대구 좌동 1443-7번지 삼정프라자 303호,48113,"187648.429","398833.568",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2456,20110210,BS조은동물병원,"544-7588",부산광역시,해운대구,부산광역시 해운대구 윗반송로 73 (반송동),부산광역시 해운대구 반송동 62-508번지,48007,"194496.4019","396298.3028",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2457,20100409,마린시티 종합동물병원,"747-7407",부산광역시,해운대구,"부산광역시 해운대구 마린시티3로 23, 벽산이오렌지프라자 333~336호 (우동)",부산광역시 해운대구 우동 1435번지 벽산이오렌지프라자,48118,"186273.7691","395560.2205",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2458,20040816,갑을동물병원,"784-7844",부산광역시,해운대구,"부산광역시 해운대구 재반로 148, 32호 (재송동)",부산광역시 해운대구 재송동 1098-1번지 14통2반 현대맨션 303호,48053,"189314.4738","393214.9667",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2459,20100405,조앤박동물병원,"051-702-7511",부산광역시,해운대구,"부산광역시 해운대구 양운로 108, 2층 (좌동)",부산광역시 해운대구 좌동 985-2번지,48079,"188084.8798","397990.4695",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2460,20100202,토마스동물병원,"544-0775",부산광역시,해운대구,부산광역시 해운대구 반송로 922 (반송동),부산광역시 해운대구 반송동 20-16번지,48004,"194703.1301","396052.8154",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2461,20060817,센텀동물종합병원,"744-6336",부산광역시,해운대구,"부산광역시 해운대구 센텀중앙로 145, 205호 (재송동)",부산광역시 해운대구 재송동 1200번지 센텀파크아파트상가 6동 205호,48050,"188619.1496","393239.2379",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2462,20040319,해운대조은동물병원,"746-7775",부산광역시,해운대구,부산광역시 해운대구 해운대로 624 (우동),부산광역시 해운대구 우동 529-2번지,48095,"187066.9015","396661.6112",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2463,20120905,킴스동물병원,"728-2236",부산광역시,기장군,부산광역시 기장군 정관읍 정관로 565,부산광역시 기장군 정관읍 매학리 713-3번지,46015,"204661.7615","397801.2386",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2464,20040303,화목종합동물병원,"704-4376",부산광역시,해운대구,"부산광역시 해운대구 세실로 48, 206호 (좌동)",부산광역시 해운대구 좌동 1315번지 해운대삼정코아복합상가 206호,48110,"187784.8439","398407.0433",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2465,20040219,아이센텀 동물메디컬센터,"746-0075",부산광역시,해운대구,"부산광역시 해운대구 센텀동로 25, 상가동 203,204호 (우동, 대우월드마크센텀아파트)",부산광역시 해운대구 우동 1488번지 대우월드마크센텀아파트,48059,"187887.9317","394112.5249",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2466,20031219,우리동물병원,**********,부산광역시,해운대구,부산광역시 해운대구 선수촌로 101 (반여동),부산광역시 해운대구 반여동 1202-2번지,48038,"191342.1604","392922.6227",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2467,20160516,해운대 플러스동물병원,"915-8275",부산광역시,해운대구,"부산광역시 해운대구 세실로 48, 상가동 1-2, 2-2호 (좌동, 해운대삼정코아주상복합)",부산광역시 해운대구 좌동 1315번지 해운대삼정코아주상복합,48110,"187784.8439","398407.0433",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2468,20150519,달맞이 호두네 동물병원,"746-7077",부산광역시,해운대구,"부산광역시 해운대구 달맞이길65번길 33, 상가동 3층 305호 (중동, 해운대 달맞이 유림 노르웨이숲)",부산광역시 해운대구 중동 1512번지 해운대 달맞이 유림 노르웨이숲 상가동 305호,48117,"186809.2827","398020.8512",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2469,20141013,누리동물병원,"051-701-7599",부산광역시,해운대구,부산광역시 해운대구 송정2로13번길 46 (송정동),부산광역시 해운대구 송정동 85-1번지,48069,"190630.1977","400877.3254",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2470,20140630,마리동물병원,"051-702-5750",부산광역시,해운대구,"부산광역시 해운대구 해운대로 794, 엘리움 306호 (좌동)",부산광역시 해운대구 좌동 1473-2번지 엘리움 306호,48104,"187681.5736","398155.6608",정상,"2021-11-09 14:23:28","2021-11-09 14:23:28"
2471,20140316,사랑의동물병원,"051-702-1626",부산광역시,해운대구,"부산광역시 해운대구 좌동순환로 173, 영풍프라자 302호 (좌동)",부산광역시 해운대구 좌동 1407-2번지 영풍프라자 302호,48075,"188716.5782","398088.8767",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2472,20130722,닥터주 동물병원,"731-7530",부산광역시,해운대구,"부산광역시 해운대구 좌동순환로402번길 8, 204호 (좌동, 피렌체오피스텔)",부산광역시 해운대구 좌동 1340-3번지 피렌체오피스텔 204호,48104,"187037.6461","398351.677",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2473,20180111,힐 동물병원,**********,부산광역시,해운대구,"부산광역시 해운대구 좌동순환로433번길 30-1, 해운대힐스테이트위브 224~227호 (중동)",부산광역시 해운대구 중동 1809번지 해운대힐스테이트위브,48114,"186991.922","398546.5723",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2474,20180124,큰마음동물메디컬센터,"051-710-2004",부산광역시,해운대구,"부산광역시 해운대구 해운대해변로357번길 17, 4~8층 (중동)",부산광역시 해운대구 중동 1262-1번지,48096,"187207.142","397433.6619",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2475,20170614,해운대 24시 동물의료원,**********,부산광역시,해운대구,"부산광역시 해운대구 양운로 45, 해운대베르나움 111호 (좌동)",부산광역시 해운대구 좌동 1476-1번지 해운대베르나움,48104,"187524.3185","398251.7811",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2476,20170113,반여착한동물병원,"051-927-7575",부산광역시,해운대구,"부산광역시 해운대구 선수촌로 65-19, 농협반여동지점 2층 (반여동)",부산광역시 해운대구 반여동 1465-57번지 농협반여동지점,48038,"190989.3748","392797.4651",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2477,20170807,맘's 동물병원,"519119630",부산광역시,영도구,부산광역시 영도구 남항로 20-1 (남항동2가),부산광역시 영도구 남항동2가 245-5번지,49055,"178590.345","385852.1145",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2478,20090930,천동물병원,"414-7588",부산광역시,영도구,"부산광역시 영도구 태종로 430, 한라청학아파트 2층 (청학동)",부산광역시 영도구 청학동 62-60번지 한라청학아파트,49088,"178645.3397","388500.1629",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2479,20040103,센트럴종합동물병원,"415-2468",부산광역시,영도구,부산광역시 영도구 태종로 78 (대교동1가),부산광역시 영도구 대교동1가 143번지,49045,"178909.5597","385893.7103",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2480,19960509,태종동물병원,"051-405-9493",부산광역시,영도구,부산광역시 영도구 동삼로 80 (동삼동),부산광역시 영도구 동삼동 266-3번지,49097,"177680.767","388779.0746",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2481,20020104,영도동물병원,"051-415-2566",부산광역시,영도구,부산광역시 영도구 태종로 111 (영선동1가),부산광역시 영도구 영선동1가 20-4번지,49036,"178803.0597","386238.8453",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2482,20180605,하나동물병원,"337-0975",부산광역시,북구,"부산광역시 북구 금곡대로 469, 농협하나로클럽 (금곡동)",부산광역시 북구 금곡동 1874-3번지 농협하나로클럽,46519,"196375.4704","382983.9178",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2483,20180131,더힐동물병원,"051-341-3344",부산광역시,북구,"부산광역시 북구 만덕대로155번길 9 (덕천동, 삼정그린코아아파트)",부산광역시 북구 덕천동 373-1번지 삼정그린코아아파트,46554,"192378.5329","383934.8365",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2484,20170614,유동물의료센터,"343-7566",부산광역시,북구,부산광역시 북구 만덕대로 41 (덕천동),부산광역시 북구 덕천동 381-7번지,46548,"192089.3221","382906.3354",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2485,20140609,그랜드 동물병원,"365-7588",부산광역시,북구,"부산광역시 북구 학사로 299, 해림빌딩 (금곡동)",부산광역시 북구 금곡동 1880-12번지 해림빌딩,46519,"196111.9007","383111.1017",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2486,20130416,카이저 동물병원,"051361-7582",부산광역시,북구,"부산광역시 북구 금곡대로 182, 새마을금고 (화명동)",부산광역시 북구 화명동 898-19 새마을금고,46539,"193602.7466","382940.7371",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2487,20120308,만덕24시동물병원,"513380075",부산광역시,북구,부산광역시 북구 덕천로 227 (만덕동),부산광역시 북구 만덕동 916-7번지,46571,"192061.9041","384684.1348",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2488,20090702,행복한동물병원,"363-7593",부산광역시,북구,"부산광역시 북구 금곡대로 344 (화명동,화명빌딩202호)",부산광역시 북구 화명동 1528-5번지 화명빌딩202호,,"195174.3782","383303.8909",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2489,20160610,해든동물병원,"051)343-3834",부산광역시,북구,부산광역시 북구 백양대로 1053 (구포동),부산광역시 북구 구포동 935-2번지,46649,"190742.6321","381760.255",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2490,20030902,차동물병원,**********,부산광역시,북구,부산광역시 북구 금곡대로 304 (화명동),부산광역시 북구 화명동 1469-4번지,,"194763.9","383277.6521",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2491,20030321,장원동물병원,"342-3739",부산광역시,북구,"부산광역시 북구 시랑로 1, 장원동물병원 (구포동)",부산광역시 북구 구포동 669-2번지 장원동물병원,46599,"191404.0266","382479.7046",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2492,20021221,"21세기종합동물병원","365-0075",부산광역시,북구,부산광역시 북구 만덕대로 34 (덕천동),부산광역시 북구 덕천동 383-3번지,46577,"192011.4705","382847.4897",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
2493,19990702,노아동물병원,"343-7588",부산광역시,북구,"부산광역시 북구 금곡대로 175 (화명동, 화명2차동원로얄듀크비스타)",부산광역시 북구 화명동 2337번지 화명2차동원로얄듀크비스타,46541,"193563.9531","382841.0071",정상,"2021-11-09 14:23:29","2021-11-09 14:23:29"
