"id","user_id","pet_breed_id","image_id","name","birth","gender","neuter_yn","weight_kg","color","account","animal_regnum","pet_owner_name","ai_inference_data","site_gb","created_at","updated_at"
2638,4365,1102,,별,"2016-08-26",여자,y,8.0,흰색+황색,"160826-1102-0335","","","",petfins,"2022-07-12 09:45:40","2022-07-12 09:45:40"
2639,4366,1102,7567,박하준,"2020-12-12",남자,n,8.5,흰색+황색,"201212-1102-0336","","","",petfins,"2022-07-12 11:28:37","2022-07-12 11:28:37"
2640,4360,2070,7568,라떼,"2021-07-10",여자,n,3.0,흰색+황색,"210710-2070-0372","","","",petfins,"2022-07-12 11:39:26","2022-07-12 11:39:28"
2641,4367,1625,7571,정베르,"2021-04-19",남자,y,7.2,흰색,"210419-1625-0288","","","",petfins,"2022-07-12 13:01:17","2022-07-12 13:01:18"
2642,4367,2070,7572,정에르,"2021-10-09",남자,y,4.0,기타,"211009-2070-0373","","","",petfins,"2022-07-12 13:03:42","2022-07-12 13:03:43"
2643,4367,2070,7573,정메스,"2021-10-09",남자,y,4.5,기타,"211009-2070-0374","","","",petfins,"2022-07-12 13:04:22","2022-07-12 13:04:23"
2644,4368,1109,,동춘,"2017-07-12",남자,y,4.0,흰색,"170712-1109-0442","","","",petfins,"2022-07-12 14:12:27","2022-07-12 14:12:28"
2645,4369,1109,,비비,"2020-12-30",남자,y,5.0,흰색,"200712-1109-0443","","","",petfins,"2022-07-12 15:04:46","2022-12-03 19:09:57"
2646,4358,1217,7578,뽀삐,"2016-09-16",남자,n,35.0,흰색,"160916-1217-0308","","","",petfins,"2022-07-12 15:16:06","2022-07-12 15:16:18"
2647,4370,1144,7580,몽,"2017-03-02",남자,y,5.0,갈색,"170302-1144-0383","","","",petfins,"2022-07-12 17:22:55","2022-07-12 17:23:07"
2648,4371,2029,7581,유미,"2022-03-10",남자,n,0.8,갈색,"220310-2029-0276","","","",petfins,"2022-07-12 19:46:24","2022-07-12 19:46:25"
2649,4372,1102,7584,금이,"2020-04-22",남자,y,6.0,흰색+금색,"200422-1102-0337","","","",petfins,"2022-07-12 21:29:26","2022-07-12 21:29:32"
2650,4373,2070,7585,춘득이,"2013-08-10",남자,y,6.0,흰색+검정색,"130810-2070-0375","","","",petfins,"2022-07-12 23:02:22","2022-07-12 23:02:23"
2651,4374,1452,,춘식,"2021-03-18",남자,y,6.0,흰색+황색,"210318-1452-0322","","","",petfins,"2022-07-13 03:49:35","2022-07-13 03:49:35"
2652,4375,2001,7586,코코,"2018-08-15",여자,y,3.1,흰색+회색,"180815-2001-0294","","","",petfins,"2022-07-13 08:57:36","2022-07-13 08:57:37"
2653,4376,2040,7587,로랑,"2019-09-10",남자,y,5.2,흰색+회색,"190910-2040-0214","","","",petfins,"2022-07-13 10:19:19","2022-07-13 10:19:24"
2654,4377,2011,7588,라떼,"2022-03-26",남자,n,0.5,흰색+갈색,"220326-2011-0015","","","",petfins,"2022-07-13 10:29:45","2022-07-13 10:29:45"
2655,4378,1109,,누리,"2018-08-13",여자,y,3.0,흰색,"180813-1109-0444","","","",petfins,"2022-07-13 11:04:55","2022-07-13 11:05:39"
2656,4379,1138,,탄이,"2020-01-03",남자,y,6.0,검정색,"200103-1138-0283","","","",petfins,"2022-07-13 15:21:46","2022-07-13 15:21:46"
2657,4380,2070,7590,딸기,"2013-06-01",여자,n,4.5,황색,"130601-2070-0376","","","",petfins,"2022-07-13 15:43:56","2022-07-13 15:43:57"
2658,4380,1109,7591,하늘이,"2008-04-13",남자,y,4.0,흰색,"080413-1109-0445","","","",petfins,"2022-07-13 15:46:05","2022-07-13 15:46:05"
2659,4380,1109,7592,소망이,"2007-05-13",여자,n,3.0,흰색,"070513-1109-0446","","","",petfins,"2022-07-13 15:46:58","2022-07-13 15:46:59"
2660,4382,1128,,우리,"2011-05-05",남자,y,3.3,기타,"100501-1128-0281","","","",petfins,"2022-07-13 21:51:08","2023-05-23 00:11:32"
2661,4383,2025,7593,구루,"2022-02-18",여자,n,2.4,흰색+금색,"220218-2025-0210","","","",petfins,"2022-07-13 23:27:51","2022-07-13 23:27:52"
2662,4384,1121,,구름,"2020-11-07",남자,y,7.5,흰색,"200708-1121-0366","","","",petfins,"2022-07-14 05:16:34","2022-07-14 05:17:26"
2663,4385,1516,,리키쭈,"2018-07-14",남자,y,4.0,흰색,"180714-1516-0246","","","",petfins,"2022-07-14 07:48:07","2022-07-14 07:48:07"
2664,4386,1113,,다롱이,"2015-09-01",남자,y,7.0,갈색,"150901-1113-0154","","","",petfins,"2022-07-14 14:39:28","2022-07-14 14:39:29"
2665,4387,1109,,ㄱㅁㅇ,"2018-07-14",남자,n,3.0,흰색,"180714-1109-0447","","","",petfins,"2022-07-14 16:25:02","2022-07-14 16:25:03"
2666,4381,2047,,포도,"2021-07-14",여자,y,4.0,황색,"210714-2047-0208","","","",petfins,"2022-07-14 23:33:06","2022-07-14 23:33:06"
2667,4388,1217,7594,진돌,"2021-09-11",남자,y,16.0,검정색,"210911-1217-0309","","","",petfins,"2022-07-15 12:19:01","2022-07-15 12:46:50"
2668,4389,1109,7595,소미,"2018-07-15",남자,y,5.0,흰색,"180715-1109-0448","","","",petfins,"2022-07-15 13:40:34","2022-07-15 13:40:36"
2669,4390,1121,7596,황둥달,"2018-03-15",여자,y,5.0,흰색,"180315-1121-0367","","","",petfins,"2022-07-15 14:13:33","2022-07-15 14:13:34"
2670,4392,2070,,덕수,"2020-05-05",남자,y,5.0,기타,"200505-2070-0377","","","",petfins,"2022-07-15 17:46:43","2022-07-15 17:46:43"
2671,4394,1144,7597,콩이,"2021-05-20",여자,n,2.8,검정색,"210520-1144-0384","","","",petfins,"2022-07-15 22:31:39","2022-07-15 22:32:00"
2672,4396,2070,7598,고단백,"2022-05-16",남자,n,1.5,검정색,"220516-2070-0378","","","",petfins,"2022-07-16 12:58:09","2022-07-16 12:58:13"
2673,4397,1121,7599,김건아,"2022-01-11",남자,y,6.0,흰색,"220111-1121-0368","","","",petfins,"2022-07-16 14:23:14","2022-07-16 14:23:15"
2674,4397,1138,7600,김라온,"2022-01-11",남자,y,2.7,갈색,"220111-1138-0284","","","",petfins,"2022-07-16 14:24:02","2022-07-16 14:24:02"
2675,4397,2001,7601,유아장,"2022-04-06",여자,n,1.7,흰색+금색,"220406-2001-0295","","","",petfins,"2022-07-16 14:24:56","2022-07-16 14:24:56"
2676,4398,1587,,장군이,"2021-01-14",남자,y,26.0,황색,"210114-1587-0002","","","",petfins,"2022-07-16 20:17:17","2022-07-16 20:17:17"
2677,4399,2070,7602,한곰팡,"2018-05-13",남자,n,4.0,흰색+검정색,"180513-2070-0379","","","",petfins,"2022-07-17 00:40:50","2022-07-17 00:40:51"
2678,4400,1125,,이시호,"2022-04-07",여자,n,2.2,황색,"220407-1125-0257","","","",petfins,"2022-07-17 08:15:17","2022-07-17 08:15:18"
2679,4400,1125,,이시준,"2022-04-29",남자,n,1.6,황색,"220429-1125-0258","","","",petfins,"2022-07-17 08:15:48","2022-07-17 08:15:48"
2680,4401,1149,,쿠마,"2018-05-05",여자,n,2.0,흰색,"180505-1149-0394","","","",petfins,"2022-07-17 17:15:42","2022-07-17 17:15:42"
2681,4402,2070,7603,구월,"2020-09-08",남자,n,4.9,검정색,"200908-2070-0380","","","",petfins,"2022-07-17 19:16:10","2022-07-17 19:16:10"
2682,4404,1149,7604,꼬미,"2018-06-15",여자,y,4.0,흰색+황색,"180615-1149-0395","","","",petfins,"2022-07-17 22:21:16","2022-07-17 22:22:29"
2683,4405,1224,7605,깅철중,"2021-05-25",남자,y,17.0,흰색+검정색,"210525-1224-0010","","","",petfins,"2022-07-17 22:58:07","2022-07-17 22:58:07"
2684,4405,1126,,다웅,"2015-11-18",남자,y,7.0,흰색+갈색,"151118-1126-0161","","","",petfins,"2022-07-17 23:03:51","2022-07-17 23:03:51"
2685,4406,1149,,백미,"2019-06-20",여자,y,3.5,흰색,"190620-1149-0396","","","",petfins,"2022-07-18 00:58:00","2022-07-18 00:58:00"
2686,4406,1149,,보리,"2019-05-24",남자,y,2.0,갈색,"190524-1149-0397","","","",petfins,"2022-07-18 00:58:50","2022-07-18 00:58:50"
2687,4406,1149,,꼬미,"2019-08-23",여자,n,2.0,흰색,"190823-1149-0398","","","",petfins,"2022-07-18 00:59:36","2022-07-18 00:59:37"
2688,4407,2001,7606,마고,"2020-11-18",남자,y,2.5,흰색+검정색,"201118-2001-0296","","","",petfins,"2022-07-18 03:05:55","2022-07-18 03:09:44"
2689,4407,2001,7607,튼튼,"2016-02-18",여자,y,2.0,황색,"160218-2001-0297","","","",petfins,"2022-07-18 03:08:31","2022-07-18 03:08:33"
2690,4407,2001,7608,흑당,"2021-06-18",여자,n,1.8,기타,"210618-2001-0298","","","",petfins,"2022-07-18 03:09:33","2022-07-18 03:09:35"
2691,4407,1102,7609,호비,"2022-06-05",남자,n,3.5,흰색+황색,"210618-2001-0299","","","",petfins,"2022-07-18 03:11:29","2022-09-15 15:14:44"
2692,4184,1325,7610,콩이,"2021-09-02",남자,n,19.0,검정색,"210902-1325-0572","","","",petfins,"2022-07-18 11:08:32","2022-07-18 11:08:34"
2693,4184,1325,7618,초선,"2020-05-03",여자,n,19.5,검정색,"200503-1325-0573","","","",petfins,"2022-07-18 11:31:18","2022-07-18 11:31:21"
2694,4184,1325,7622,달이,"2021-09-02",남자,n,22.5,황색,"210902-1325-0574","","","",petfins,"2022-07-18 11:38:31","2022-07-18 11:38:34"
2695,4184,1325,7626,깐순,"2020-05-03",여자,n,18.5,검정색,"200503-1325-0575","","","",petfins,"2022-07-18 11:46:50","2022-07-18 11:46:53"
2696,4184,1325,7630,뭉치,"2019-05-10",여자,n,19.0,검정색,"190510-1325-0576","","","",petfins,"2022-07-18 12:00:28","2022-07-18 12:00:31"
2697,4409,1202,7638,타이니,"2021-07-18",남자,n,1.2,흰색,"210718-1202-0297","","","",petfins,"2022-07-18 14:28:05","2022-07-18 14:28:05"
2698,4411,2012,,미미,"2022-01-02",여자,y,5.0,회색,"220102-2012-0018","","","",petfins,"2022-07-18 15:56:34","2022-07-18 15:56:34"
2699,4412,1101,7640,밤이,"2022-05-19",여자,n,2.8,흰색+검정색,"220519-1101-0297","","","",petfins,"2022-07-18 16:09:24","2022-07-18 16:09:28"
2700,4410,1312,7641,덤프,"2015-01-09",남자,n,50.0,검정색,"150109-1312-0668","","","",petfins,"2022-07-18 17:36:37","2022-07-18 17:36:45"
2701,4414,1109,,공주,"2020-05-20",여자,n,3.0,흰색,"200520-1109-0449","","","",petfins,"2022-07-18 17:55:56","2022-07-18 17:55:57"
2702,4415,1121,7644,쑝이,"2019-11-08",남자,y,5.0,흰색,"191108-1121-0369","","","",petfins,"2022-07-18 18:42:37","2022-07-18 18:42:44"
2703,4419,1113,7645,만두,"2020-07-14",남자,y,4.6,갈색,"200714-1113-0155","","","",petfins,"2022-07-19 09:20:32","2022-07-19 09:20:33"
2704,4420,2032,,초코,"2021-08-05",여자,y,3.0,흰색+갈색,"150515-2001-0300","","","",petfins,"2022-07-19 11:02:34","2022-07-19 11:04:14"
2705,4423,1202,7647,해피,"2012-05-01",여자,y,6.5,검정색,"120501-1202-0298","","","",petfins,"2022-07-19 14:47:18","2022-07-19 14:47:43"
2706,4424,2011,7648,전돌돌,"2020-10-08",여자,y,4.3,흰색+갈색,"201008-2011-0016","","","",petfins,"2022-07-19 15:39:51","2022-07-19 15:39:57"
2707,4425,1224,7649,기동,"2018-12-10",남자,n,11.5,금색,"181210-1224-0011","","","",petfins,"2022-07-19 17:12:09","2022-07-19 17:12:10"
2708,4425,1224,7650,봄,"2019-04-21",여자,n,11.5,흰색,"190421-1224-0012","","","",petfins,"2022-07-19 17:13:02","2022-07-19 17:13:02"
2710,4254,1107,,이코코,"2020-07-06",여자,n,4.0,검정색,,"","","",petfins,"2022-07-19 19:23:38",
2711,4426,1301,,토리,"2022-02-10",여자,n,11.0,흰색+금색,"220210-1301-0241","","","",petfins,"2022-07-19 19:28:57","2022-07-19 19:28:57"
2712,4428,1144,,오월,"2022-03-15",남자,n,2.0,갈색,"220315-1144-0385","","","",petfins,"2022-07-19 23:41:31","2022-07-19 23:41:32"
2713,4429,2070,,나르,"2021-09-20",남자,y,0.0,검정색,"210920-2070-0381","","","",petfins,"2022-07-20 00:26:17","2022-07-20 00:26:17"
2714,4430,1109,7651,최봄,"2018-03-20",여자,n,4.3,흰색,"180320-1109-0450","","","",petfins,"2022-07-20 09:13:42","2022-07-20 09:13:42"
2715,4254,1113,,이코코,"2017-10-02",여자,y,5.0,갈색,,"","","",petfins,"2022-07-20 09:25:42",
2716,4417,1325,7652,이쁜이,"2021-12-12",여자,n,18.0,황색,"211212-1325-0577","","","",petfins,"2022-07-20 10:57:49","2022-07-20 10:57:50"
2717,4417,1325,7653,루비,"2020-07-10",여자,n,19.0,황색,"200610-1227-0001","","","",petfins,"2022-07-20 10:58:46","2022-08-09 15:52:53"
2718,4417,1325,7654,방탄,"2021-07-10",남자,n,21.0,검정색,"210710-1325-0578","","","",petfins,"2022-07-20 10:59:30","2022-07-20 10:59:31"
2719,4417,1325,7655,코로나,"2021-10-10",여자,n,21.0,황색,"210610-1325-0579","","","",petfins,"2022-07-20 11:00:39","2022-08-09 15:52:37"
2720,4432,1330,7656,설레임,"2021-05-25",여자,n,34.0,갈색,"210525-1330-0003","","","",petfins,"2022-07-20 12:34:09","2022-07-20 12:34:10"
2721,4254,1105,,이코코,"2020-07-06",여자,y,5.0,갈색,,"","","",petfins,"2022-07-20 13:42:58",
2722,4433,2040,7657,똥글,"2022-01-16",남자,y,2.4,흰색+황색,"220116-2040-0215","","","",petfins,"2022-07-20 15:27:33","2022-07-20 15:27:36"
2724,4434,1325,7661,돌체,"2018-04-06",여자,y,20.0,갈색,"180406-1325-0580","","","",petfins,"2022-07-20 17:37:06","2022-07-20 17:37:12"
2725,4435,1325,7670,누렁이,"2020-05-10",여자,n,19.0,갈색,"201027-1325-0581","","","",petfins,"2022-07-20 18:22:33","2022-07-20 19:12:20"
2726,4435,1325,7676,황룡,"2020-07-14",남자,n,21.0,갈색,"200714-1325-0582","","","",petfins,"2022-07-20 20:17:27","2022-07-21 12:51:33"
2727,4436,1203,7671,김밥,"2021-12-01",여자,y,8.2,흰색+검정색,"211201-1203-0186","","","",petfins,"2022-07-21 02:47:59","2022-07-21 02:48:02"
2728,4437,1121,,나나,"2018-08-27",여자,y,5.6,흰색,"180827-1121-0370","","","",petfins,"2022-07-21 08:32:11","2022-07-21 08:32:12"
2729,4421,1121,7674,구름,"2021-12-12",남자,y,6.0,흰색,"211212-1121-0371","","","",petfins,"2022-07-21 10:00:41","2022-07-21 10:01:14"
2730,4438,1101,,토이,"2022-01-14",여자,n,4.2,흰색+갈색,"220114-1101-0298","","","",petfins,"2022-07-21 10:55:14","2022-07-21 10:55:15"
2731,4440,1215,,단풍이,"2018-08-20",여자,y,9.0,흰색+갈색,"180820-1215-0003","","","",petfins,"2022-07-21 14:15:56","2022-07-21 14:15:56"
2732,4440,1215,,두식이,"2018-08-20",남자,y,12.0,흰색+갈색,"180820-1215-0004","","","",petfins,"2022-07-21 14:16:19","2022-07-21 14:16:19"
2733,4417,1325,7681,효리,"2021-03-10",여자,n,19.0,검정색,"210710-1325-0583","","","",petfins,"2022-07-21 14:48:46","2022-08-09 15:52:21"
2734,4442,1301,,희망,"2016-07-18",남자,y,33.0,금색,"160718-1301-0242","","","",petfins,"2022-07-21 21:18:32","2022-07-21 21:18:32"
2735,4442,2032,,두유,"2020-04-01",여자,y,4.3,기타,"200401-2032-0242","","","",petfins,"2022-07-21 21:19:05","2022-07-21 21:19:05"
2736,4442,1224,,오월,"2022-05-07",여자,n,1.0,기타,"220507-1224-0013","","","",petfins,"2022-07-21 21:20:12","2022-07-21 21:20:12"
2737,4443,1101,7682,잼잼,"2021-07-11",남자,y,3.7,흰색+금색,"210711-1101-0299","","","",petfins,"2022-07-21 21:40:47","2022-07-21 21:40:52"
2738,4444,1121,7683,감자,"2022-04-23",남자,n,0.9,흰색,"220423-1121-0372","","","",petfins,"2022-07-21 21:52:06","2022-07-21 21:52:06"
2739,4442,1325,,테리어,"2022-07-21",남자,n,20.0,검정색,"220721-1325-0584","","","",petfins,"2022-07-21 22:14:10","2022-07-21 22:14:11"
2740,4445,1130,,시루,"2017-02-22",여자,y,20.0,갈색,"170222-1130-0019","","","",petfins,"2022-07-22 01:29:57","2022-07-22 01:29:57"
2742,4446,1109,,개식이,"2020-07-22",남자,y,2.0,흰색,"200722-1109-0451","","","",petfins,"2022-07-22 14:18:55","2022-07-22 14:18:55"
2744,4450,1452,,베이지,"2021-12-31",남자,y,3.4,기타,"211231-1452-0323","","","",petfins,"2022-07-22 22:01:49","2022-07-22 22:01:49"
2745,4451,2079,,핑쿠,"2014-10-10",남자,y,5.6,흰색+회색,"141010-2079-0290","","","",petfins,"2022-07-23 10:00:46","2022-07-23 10:00:46"
2746,4452,1337,,행복이,"2016-04-25",여자,n,15.0,흰색,"130722-1337-0003","","","",petfins,"2022-07-23 20:28:23","2022-07-25 23:45:50"
2747,4453,1149,7684,뽀미,"2019-12-29",여자,y,3.1,흰색,"191229-1625-0289","","","",petfins,"2022-07-24 16:43:26","2022-07-24 16:45:25"
2748,4454,1337,,살구,"2021-02-28",남자,y,20.0,흰색,"210228-1337-0004","","","",petfins,"2022-07-24 22:27:35","2022-07-24 22:27:35"
2749,4456,1109,,멍이,"2018-01-20",여자,y,2.9,흰색,"180120-1109-0452","","","",petfins,"2022-07-25 00:12:39","2022-07-25 00:12:39"
2750,4458,1217,,봄이,"2017-02-15",남자,y,25.0,흰색,"170215-1217-0310","","","",petfins,"2022-07-25 05:10:19","2022-07-25 05:10:19"
2751,4459,1102,,아유,"2015-01-01",남자,y,12.0,갈색,"150101-1102-0338","","","",petfins,"2022-07-25 15:05:32","2022-07-25 15:05:32"
2752,4459,1121,,아초,"2022-06-06",남자,n,1.5,흰색,"220606-1121-0373","","","",petfins,"2022-07-25 15:08:43","2022-07-25 15:08:43"
2753,4460,1121,,하루,"2021-09-04",남자,y,6.3,흰색,"210904-1121-0374","","","",petfins,"2022-07-25 20:07:45","2022-07-25 20:07:45"
2754,4461,1121,7685,뽀식,"2022-03-04",남자,n,3.0,흰색,"220304-1121-0375","","","",petfins,"2022-07-25 23:53:52","2022-07-25 23:54:03"
2755,4464,1128,,꾸미,"2018-02-17",남자,y,6.0,흰색+금색,"180217-1128-0282","","","",petfins,"2022-07-26 12:41:32","2022-07-26 12:41:32"
2756,4466,1109,7686,봉구,"2018-12-17",남자,y,4.3,흰색,"181217-1109-0453","","","",petfins,"2022-07-26 16:00:54","2022-07-26 16:01:02"
2757,4469,1102,7687,파도,"2021-07-06",여자,y,6.0,흰색+검정색,"210706-1102-0339","","","",petfins,"2022-07-26 18:57:28","2022-07-26 18:57:32"
2758,4484,1113,7688,후츄,"2022-02-23",남자,y,3.0,회색,"220223-1113-0156","","","",petfins,"2022-07-27 13:41:22","2022-07-27 13:41:23"
2759,4485,1325,7689,바코,"2015-07-11",남자,y,45.0,갈색,"150711-1325-0585","","","",petfins,"2022-07-27 14:34:04","2022-07-27 14:34:28"
2760,4487,1102,,낭낭,"2022-06-27",여자,n,2.0,흰색,"220627-1102-0340","","","",petfins,"2022-07-27 21:00:56","2022-07-27 21:00:56"
2761,4487,1325,,아아,"2017-07-27",남자,y,4.0,검정색,"170727-1325-0586","","","",petfins,"2022-07-27 21:02:07","2022-07-27 21:02:08"
2762,4488,1578,,화이,"2019-09-10",여자,n,3.8,흰색+갈색,"190910-1578-0298","","","",petfins,"2022-07-27 22:57:27","2022-07-27 22:57:27"
2763,4488,1578,,초이,"2020-03-06",남자,n,4.5,흰색+갈색,"200306-1578-0299","","","",petfins,"2022-07-27 22:58:06","2022-07-27 22:58:06"
2764,4489,2070,7694,빌리,"2021-11-14",남자,y,3.5,흰색+검정색,"211114-2070-0382","","","",petfins,"2022-07-27 23:29:22","2022-07-27 23:31:13"
2765,4489,2070,7695,젤리,"2022-04-14",여자,n,2.0,기타,"220414-2070-0383","","","",petfins,"2022-07-27 23:31:07","2022-07-27 23:31:07"
2766,4490,1149,7696,솜이,"2021-05-10",여자,n,4.2,흰색,"210510-1149-0399","","","",petfins,"2022-07-27 23:33:58","2022-07-27 23:34:05"
2767,4493,1101,,차니,"2021-02-13",남자,y,3.0,금색,"210213-1101-0300","","","",petfins,"2022-07-28 11:18:35","2022-07-28 11:18:35"
2768,4495,1201,7697,미르,"2022-01-14",여자,y,13.0,기타,"220114-1102-0341","","","",petfins,"2022-07-28 12:59:35","2022-10-21 18:57:41"
2769,4496,1102,7698,세모,"2019-07-30",여자,y,10.0,흰색+황색,"190730-1102-0342","","","",petfins,"2022-07-28 13:30:15","2022-07-28 13:30:15"
2770,4498,1109,7699,비단,"2015-05-05",여자,y,3.1,흰색,"150505-1109-0454","","","",petfins,"2022-07-28 17:25:14","2022-07-28 17:25:17"
2771,4499,2070,,흑임자,"2022-02-01",여자,n,1.0,흰색+검정색,"220201-2070-0384","","","",petfins,"2022-07-28 18:12:57","2022-07-28 18:12:57"
2772,4500,1146,,오복,"2020-12-13",남자,n,3.5,흰색+갈색,"201213-1146-0006","","","",petfins,"2022-07-28 20:34:58","2022-07-28 20:34:58"
2773,4501,1121,,추빵떡,"2022-03-25",남자,n,2.0,흰색,"220325-1121-0376","","","",petfins,"2022-07-28 22:35:39","2022-07-28 22:35:39"
2774,4502,1102,,이단추,"2020-12-06",여자,y,9.0,흰색+검정색,"201206-1102-0343","","","",petfins,"2022-07-28 23:58:28","2022-07-28 23:58:28"
2775,4514,2070,,제제,"2021-05-01",여자,y,2.8,기타,"210501-2070-0385","","","",petfins,"2022-07-29 12:32:07","2022-07-29 12:32:58"
2776,4514,2070,,달달,"2021-08-11",여자,y,4.6,흰색+금색,"210811-2070-0386","","","",petfins,"2022-07-29 12:32:51","2022-07-29 12:34:15"
2777,4516,1149,7700,팡팡이,"2021-12-08",남자,y,3.5,흰색,"211204-1149-0400","","","",petfins,"2022-07-29 18:19:58","2022-07-31 17:11:21"
2778,4517,1644,,볼트,"2017-08-11",여자,y,30.0,흰색+금색,"170828-1325-0587","","","",petfins,"2022-07-29 19:33:26","2022-07-29 19:41:50"
2779,4518,1210,26603,여름,"2019-08-06",남자,y,20.0,흰색+황색,"190806-1210-0113","","","",petfins,"2022-07-29 23:20:07","2022-08-03 14:08:17"
2780,4520,2070,,한범,"2021-04-27",남자,y,5.6,흰색+갈색,"210427-2070-0387","","","",petfins,"2022-07-30 21:18:38","2022-07-30 21:18:39"
2781,4521,1452,7705,토로,"2014-08-01",여자,y,5.0,흰색+갈색,"140801-1452-0324","","","",petfins,"2022-07-31 05:18:14","2022-07-31 05:18:19"
2782,4522,1647,,라키,"2017-03-20",남자,n,20.0,검정색,"170320-1325-0588","","","",petfins,"2022-07-31 08:12:02","2022-07-31 08:12:19"
2783,4523,1647,7706,라키,"2017-03-20",남자,n,20.0,검정색,"170320-1647-0211","","","",petfins,"2022-07-31 08:19:10","2022-07-31 08:19:11"
2784,4524,1325,7707,똘이,"2018-01-02",남자,n,22.0,검정색,"180102-1325-0589","","","",petfins,"2022-07-31 15:42:48","2022-07-31 15:42:49"
2785,4524,1325,7708,쓸이,"2019-07-01",여자,n,19.0,기타,"190701-1325-0590","","","",petfins,"2022-07-31 15:43:45","2022-07-31 15:43:46"
2786,4524,1325,7709,칼,"2018-12-10",남자,n,22.0,황색,"181210-1325-0591","","","",petfins,"2022-07-31 15:45:17","2022-07-31 15:45:19"
2787,4524,1325,7710,셋업,"2019-07-01",남자,n,22.0,황색,"190701-1325-0592","","","",petfins,"2022-07-31 15:46:38","2022-07-31 15:46:42"
2788,4525,1202,7711,바리,"2021-06-15",여자,y,3.1,갈색,"210615-1202-0299","","","",petfins,"2022-07-31 22:30:04","2022-07-31 22:30:04"
2789,4526,1149,7712,크림,"2020-11-12",남자,n,2.8,흰색+금색,"201112-1149-0401","","","",petfins,"2022-08-01 09:36:02","2022-08-01 09:36:03"
2790,4527,1149,7713,송이,"2012-10-01",여자,n,3.0,흰색+금색,"121001-1149-0402","","","",petfins,"2022-08-01 11:18:58","2022-08-01 11:19:04"
2791,4528,1109,7714,분홍이,"2011-09-18",여자,y,1.8,흰색,"110918-1109-0455","","","",petfins,"2022-08-01 13:27:31","2022-10-11 23:02:42"
2792,4528,1144,7715,초코,"2017-08-01",남자,y,3.5,갈색,"170801-1144-0386","","","",petfins,"2022-08-01 13:28:56","2022-10-09 17:23:51"
2793,4530,1113,,이코코,"2017-10-02",여자,y,5.0,갈색,,"","","",petfins,"2022-08-01 16:22:35",
2796,4254,1105,,이코코,"2020-07-07",여자,y,5.0,갈색,,"","","",petfins,"2022-08-02 09:43:31",
2797,3214,1126,7718,모모,"2017-08-02",남자,y,8.0,갈색,"170802-1126-0162","","","",petfins,"2022-08-02 10:37:49","2022-08-02 10:37:49"
2798,4534,1105,,이코코,"2017-10-02",여자,y,5.0,갈색,,"","","",petfins,"2022-08-02 11:06:11",
2799,4537,1149,7719,시루,"2019-05-07",남자,y,4.0,흰색+금색,"190507-1149-0403","","","",petfins,"2022-08-02 15:51:58","2022-08-02 15:51:59"
2800,4538,2070,7720,호두,"2019-07-06",여자,n,2.8,기타,"190706-2070-0388","","","",petfins,"2022-08-02 16:15:58","2022-08-02 16:16:28"
2801,4427,1149,,꼬비,"2013-10-23",남자,y,2.7,흰색+금색,"131023-1149-0404","","","",petfins,"2022-08-02 16:45:04","2022-08-02 16:45:04"
2806,47,1310,,다롱이,"2020-02-02",남자,y,11.0,검정색,,"","","",petfins,"2022-08-02 17:41:53",
2807,782,1312,,아레스,"2018-04-04",남자,n,20.0,검정색,,"","","",petfins,"2022-08-02 17:50:02",
2808,782,2012,,똘똘이,"2018-04-04",여자,y,6.0,회색,,"","","",petfins,"2022-08-02 17:58:24",
2809,4539,1625,,땡이,"2020-06-10",여자,n,13.0,흰색+금색,"200610-1625-0290","","","",petfins,"2022-08-02 19:00:23","2022-08-02 19:00:23"
2810,4542,1121,7721,밤비,"2019-12-16",여자,y,2.5,흰색,"191216-1121-0377","","","",petfins,"2022-08-02 21:59:46","2022-08-02 21:59:47"
2811,4543,1128,,요요,"2012-04-08",여자,y,2.0,회색,"120408-1128-0283","","","",petfins,"2022-08-02 22:29:25","2022-08-02 22:29:25"
2812,4533,1121,7722,양동이,"2022-05-10",남자,n,1.0,흰색,"220510-1121-0378","","","",petfins,"2022-08-02 23:51:03","2022-08-02 23:51:04"
2813,4545,1149,7723,사랑,"2017-06-16",여자,n,4.6,검정색,"170616-1149-0405","","","",petfins,"2022-08-03 12:02:38","2022-08-03 12:02:38"
2814,4546,1128,7729,테리,"2020-08-04",남자,y,7.0,회색,"100804-1128-0284","","","",petfins,"2022-08-04 08:25:45","2022-08-04 08:28:51"
2815,4546,1128,7730,테리,"2008-08-04",남자,y,6.0,검정색,"080804-1128-0285","","","",petfins,"2022-08-04 08:26:44","2022-08-04 08:26:45"
2816,4553,1149,,아나이스,"2018-08-04",남자,n,15.0,흰색,"180804-1149-0406","","","",petfins,"2022-08-04 12:10:50","2022-08-04 12:10:50"
2817,4555,1312,,로이,"2016-04-01",남자,n,45.0,검정색,,"","","",petfins,"2022-08-04 15:06:59",
2818,4557,1149,,구름이,"2020-08-04",여자,n,4.0,흰색,"200804-1149-0407","","","",petfins,"2022-08-04 15:42:14","2022-08-04 15:42:15"
2819,4552,1105,,다롱이,"2020-02-02",남자,y,11.0,검정색,,"","","",petfins,"2022-08-04 16:12:14",
2820,4552,1105,,다롱이,"2020-02-02",남자,y,11.0,검정색,,"","","",petfins,"2022-08-04 16:19:16",
